Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
11/03/2020;0.45454545;0;0.18181818;0.09090909;0.09090909;0;0.09090909;0.09090909;37.5
12/03/2020;0.2333;0;0.1667;0.2333;0.1;0.0333;0.1667;0.0667;63.16121901
13/03/2020;0.26667333;0;0.13328667;0.19998;0.06669333;0;0.26667333;0.06669333;55.55
14/03/2020;0.16668333;0.16668333;0;0.49995;0;0.16668333;0;0;59.99520038
15/03/2020;0.13331333;0.06670667;0.13331333;0.20002;0.13331333;0.06670667;0.13331333;0.13331333;62.49765611
16/03/2020;0.2;0;0.5333;0;0.2;0;0;0.0667;72.726033
17/03/2020;0.2;0;0.1;0.3;0.1;0.1;0.2;0;66.66666667
18/03/2020;0.2128;0.1064;0.0851;0.1489;0.1702;0.1064;0.1489;0.0213;42.29934924
19/03/2020;0.2;0.1;0.1;0.2;0.1;0;0.2;0.1;50
20/03/2020;0.27267273;0.04549545;0.18178182;0.18178182;0.09089091;0.04549545;0.13638636;0.04549545;53.32942212
21/03/2020;0.16668333;0.04169583;0.249975;0.1249875;0.20827917;0.04169583;0.1249875;0.04169583;64.27836819
22/03/2020;0.33333333;0;0.33333333;0.33333333;0;0;0;0;66.66666666
23/03/2020;0;0.25;0;0.25;0.25;0.25;0;0;50
24/03/2020;0.13637273;0.0454909;0.22725455;0.22725455;0.18176365;0.0454909;0.09088182;0.0454909;71.42183796
25/03/2020;0.1954;0.0115;0.2299;0.2069;0.1034;0.046;0.1609;0.046;67.85769768
26/03/2020;0.16668333;0.06669333;0.13328667;0.23327667;0.16668333;0.06669333;0.09999;0.06669333;61.1
27/03/2020;0;0;0.3333;0;0.1667;0;0.3333;0.1667;100
28/03/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
29/03/2020;0.23082308;0;0.28212821;0.15381538;0.15381538;0;0.15381538;0.02560256;65.38173092
31/03/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
01/04/2020;0.124975;0;0.34373125;0.15626875;0.124975;0.03129374;0.21875625;0;80.00320013
02/04/2020;0.16666667;0;0.16666667;0.16666667;0;0.16666667;0.16666667;0.16666667;66.66666666
03/04/2020;0.2353;0.0588;0.1765;0.2353;0.0588;0;0.1765;0.0588;58.33687491
04/04/2020;0.36363636;0;0;0.09090909;0.09090909;0.18181818;0.09090909;0.18181818;20
05/04/2020;0.23082308;0;0.38463846;0.07690769;0.07690769;0;0.15381538;0.07690769;66.6618518
07/04/2020;0.125;0;0.125;0.25;0.0625;0.125;0.125;0.1875;75
10/04/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
11/04/2020;0.16666667;0.06668666;0.36662667;0.16666667;0.06668666;0.06668666;0.03329334;0.06668666;69.56181523
12/04/2020;0.09090909;0;0.09090909;0.18181818;0.18181818;0;0.36363636;0.09090909;75
13/04/2020;0;0;0;0;0;0;0;1;NAN
14/04/2020;0.11111111;0.11111111;0.11111111;0.33333333;0;0.11111111;0.22222222;0;66.66666667
15/04/2020;0.15383077;0.02560512;0.23084617;0.25645129;0.07691538;0.02560512;0.20514103;0.02560512;73.08730844
