Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
16/09/2019;0.33333333;0;0.08330833;0.16671667;0.33333333;0.08330833;0;0;42.85959198
17/09/2019;0.22215557;0;0.38882224;0.05558888;0.16666667;0.05558888;0.05558888;0.05558888;66.67166642
18/09/2019;0.25;0.25;0.25;0;0;0.25;0;0;33.33333333
19/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
20/09/2019;0.10342068;0.0345069;0.13792759;0.31036207;0.10342068;0.0690138;0.10342068;0.13792759;76.47159268
21/09/2019;0.1333;0.0667;0.1333;0.3333;0.0667;0.1333;0.0667;0.0667;69.9969997
22/09/2019;0;0.2;0;0.4;0;0.2;0;0.2;66.66666667
23/09/2019;0.25;0.0357;0.1786;0.1786;0.1786;0.0357;0.1071;0.0357;55.5607404
24/09/2019;0.24487551;0.02719728;0.19048095;0.14288571;0.14968503;0.0679932;0.14288571;0.0339966;55.06193229
25/09/2019;0.1395;0.0465;0.186;0.1628;0.1395;0.0698;0.2326;0.0233;65.22064323
26/09/2019;0.25;0.1;0.2;0.15;0.15;0.05;0.1;0;50
27/09/2019;0.1364;0.0909;0.1818;0.2727;0.0909;0.0909;0.0909;0.0455;66.66177765
28/09/2019;0.21735653;0.0869826;0.21735653;0.17386523;0.0869826;0.0434913;0.0869826;0.0869826;56.24550857
29/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
30/09/2019;0.08;0.12;0.08;0.4;0.08;0.12;0.04;0.08;70.58823529
01/10/2019;0.41184118;0;0.05880588;0.29412941;0.11761176;0.05880588;0.05880588;0;46.14881653
02/10/2019;0;0.0833;0.1667;0.1667;0.0833;0.0833;0.25;0.1667;80.00959924
03/10/2019;0.11761176;0.05880588;0.35293529;0.23532353;0.17651765;0;0.05880588;0;76.92911326
04/10/2019;0.28207179;0;0.17948205;0.12818718;0.23077692;0.02559744;0.10258974;0.05129487;52.1702272
05/10/2019;0;0.27272727;0;0.27272727;0.18181818;0.18181818;0;0.09090909;50
08/10/2019;0.25;0.15;0.05;0.2;0.1;0.2;0;0.05;38.46153846
09/10/2019;0.3333;0;0.1333;0.0667;0.2667;0;0.1333;0.0667;37.5023439
10/10/2019;0.2233;0.0485;0.1748;0.2427;0.1068;0.0971;0.0874;0.0194;60.56869288
11/10/2019;0.18056389;0.05558888;0.16666667;0.26384723;0.08328334;0.13887223;0.05558888;0.05558888;64.57708468
12/10/2019;0.33326667;0;0.16668333;0.16668333;0.16668333;0.16668333;0;0;50.00749962
13/10/2019;0.2105;0.0526;0.1579;0.1579;0.1053;0.1053;0.1579;0.0526;54.55173606
14/10/2019;0.08329167;0;0.249975;0;0.16668333;0.16668333;0.16668333;0.16668333;75.00750075
15/10/2019;0.4;0;0.3;0;0.1;0.1;0.1;0;42.85714286
16/10/2019;0.1746;0.0635;0.127;0.2857;0.0952;0.0476;0.127;0.0794;63.41425937
17/10/2019;0.15091509;0.03770377;0.05660566;0.39623962;0.16981698;0.03770377;0.07550755;0.07550755;70.59557218
18/10/2019;0.2143;0;0.2143;0.2143;0.2143;0.0714;0.0714;0;66.66666666
19/10/2019;0.23682368;0.05260526;0.21052105;0.13161316;0.18421842;0.02630263;0.13161316;0.02630263;54.17260491
20/10/2019;0.1;0;0;0.7;0.1;0.1;0;0;87.5
